Country,Year,Region,Income_Group,Life_Expectancy,HALE,NCD_Mortality_Rate,NCD_PrematureDeaths_Pct,NCD_Prob_Dying_30to70,Obesity_Pct,Mean_BMI,Diabetes_Pct,Hypertension_Pct,Physical_Inactivity_Pct,Tobacco_Smoking_Pct,Alcohol_PerCapita,Health_Expenditure_PerCapita,Health_Expenditure_PctGDP,UHC_Index,OOP_Expenditure_Pct,NCD_RiskFactor_Count
BEN,2012,Africa,Low,61.81459199,53.75975901,642.968383789,65.272010803,22.7,8.1412867,23.2,6.850465,34.4,17.112991,,9.279713239,32.95616913,3.07562971,35.0,41.52767944,0.0
BEN,2013,Africa,Low,62.11743236,54.06689104,636.781555176,65.038063049,22.4,8.3623908,23.3,7.203124450000001,33.9,17.121223,,9.00557191,33.53426743,2.86880755,30.0,42.5843277,0.0
BEN,2014,Africa,Low,62.37267295,54.32969398,632.738098145,64.786148071,22.3,8.595629,23.4,7.59060605,33.5,17.144867,,8.604592355,32.41182327,2.69111967,30.0,46.49401474,0.0
BEN,2015,Africa,Low,62.62662,54.57888515,635.186218262,64.832397461,22.5,8.8467419,23.5,8.0052994,33.1,17.187584,5.5,8.025065626,27.34733391,2.72813416,30.0,51.40564728,0.0
BEN,2016,Africa,Low,63.0021663,54.90478278,627.421630859,64.612564087,22.2,9.1181844,23.5,8.447731300000001,32.6,17.251057,,7.790454333,36.58565903,3.62042856,26.0,49.55622482,0.0
BEN,2017,Africa,Low,63.34863103,55.20317165,619.885559082,64.536308289,21.9,9.4090037,,8.9141017,32.1,17.333858,,7.547606782,38.75862122,3.67389345,33.0,47.97880173,0.0
BEN,2018,Africa,Low,63.73859672,55.53355691,612.670837402,64.493759155,21.6,9.7187229,,9.4083352,31.6,17.435186,,7.284860665,39.54786301,3.4364984,36.0,49.22253418,0.0
BEN,2019,Africa,Low,64.13827469,55.87127111,607.75567627,64.461967468,21.3,10.04816,,9.935812850000001,31.2,17.555328,,7.143929767,33.9457283,3.00206876,34.0,54.70105362,0.0
BFA,2010,Africa,Low,58.61217661,51.21841004,683.433349609,70.042022705,25.3,3.2919168,21.8,5.73688135,32.8,16.515675,11.8,17.81614787,33.05819321,5.28967237,32.0,30.82998085,0.0
BFA,2011,Africa,Low,59.07175267,51.66966859,686.11895752,69.732070923,25.4,3.4963064,21.9,5.98416795,32.5,16.513754,,17.240211721,33.70409393,4.64868164,34.0,32.88170242,0.0
BFA,2012,Africa,Low,59.51806294,52.11796699,691.041625977,70.320701599,25.5,3.7042722,21.9,6.2633471499999995,32.2,16.506329,,16.723185228,33.66717529,4.60267258,34.0,32.38356781,0.0
BFA,2013,Africa,Low,59.96461158,52.57291578,690.51574707,70.54271698,25.4,3.9218128,22.0,6.585364800000001,32.0,16.501362,,16.143705801,42.26796341,5.56331587,38.0,33.53733063,0.0
BFA,2014,Africa,Low,60.46448541,53.06243959,687.243164063,70.930458069,25.3,4.1547708,22.0,6.9573106,31.7,16.505409,,16.285789175,38.24516678,5.00027227,39.0,34.07847595,0.0
BFA,2015,Africa,Low,60.94298433,53.50154549,686.623535156,70.88104248,25.3,4.4052966,22.1,7.3776044,31.5,16.52017,10.0,16.248399767,32.3375206,5.13192415,39.0,36.02980042,0.0
BFA,2016,Africa,Low,61.35518157,53.87467137,687.012390137,70.731285095,25.2,4.6752714,22.2,7.8475017,31.2,16.547037,,15.629798216,39.50990677,5.95284653,41.0,31.39372635,0.0
BFA,2017,Africa,Low,61.8809308,54.33611903,679.041442871,70.576683044,24.9,4.9655914,,8.36172625,31.0,16.585636,,15.451650853,43.37775803,6.12075186,42.0,31.36149979,0.0
BFA,2018,Africa,Low,62.36096547,54.75006335,670.054382324,70.457756042,24.5,5.2771293,,8.9251615,30.7,16.63595,,12.732663143,38.48573303,4.94427681,39.0,36.23123169,0.0
BFA,2019,Africa,Low,62.61228276,54.95706515,658.280578613,70.523231506,24.1,5.6108229,,9.54040585,30.5,16.697981,,10.268955511,41.06895828,5.35001135,40.0,34.67798996,0.0
BGD,2010,South-East Asia,Low,70.06425679,60.75872649,576.204040527,58.296977997,22.0,2.1226531,21.1,15.3847725,27.9,20.800005,22.7,0.00423755,20.62105751,2.28807664,37.0,67.95515442,2.0
BGD,2011,South-East Asia,Low,71.08337441,61.53790024,520.604125977,58.94536972,20.8,2.3114517,21.2,15.700864,27.8,20.722216,,0.004301298,22.77348328,2.36418128,38.0,68.17604828,1.0
BGD,2012,South-East Asia,Low,72.09310158,62.28676798,480.793823242,60.060352325,20.1,2.5124423,21.3,15.997313,27.8,20.648369,,0.004383255,23.43771553,2.3537879,40.0,68.27939606,1.0
BGD,2013,South-East Asia,Low,72.59072924,62.69090079,473.19708252,59.084671021,19.7,2.7267229,21.4,16.2908755,27.8,20.582253,,0.004469638,26.96918297,2.29574466,41.0,69.62185669,1.0
BGD,2014,South-East Asia,Low,72.77669075,62.88173258,479.823150635,56.740135193,19.3,2.9545054,21.5,16.5858195,27.9,20.520853,,0.004561359,29.91152382,2.27915168,43.0,70.75862885,1.0
BGD,2015,South-East Asia,Low,73.19207211,63.21754422,473.242462158,56.158988953,19.1,3.1981368,21.6,16.8836145,28.0,20.466705,19.7,0.004648314,33.20998764,2.27217698,45.0,72.67826843,1.0
BGD,2016,South-East Asia,Low,73.44362068,63.44649527,474.606842041,54.950839996,19.1,3.458482,21.7,17.192125,28.2,20.421829,,0.004744605,39.30647659,2.38938212,46.0,71.49494171,1.0
BGD,2017,South-East Asia,Low,73.37868377,63.46849871,495.768707275,52.726806641,19.3,3.7338804,,17.470412500000002,28.4,20.384554,,0.004868062,42.17510986,2.36720181,47.0,70.08963776,1.0
BGD,2018,South-East Asia,Low,73.67380343,63.73656508,496.499908447,51.651687622,19.3,4.0220205,,17.7199515,28.6,20.352579,,0.005222107,44.78892899,2.31622243,47.0,70.67902374,1.0
BGD,2019,South-East Asia,Low,73.94958231,63.97887364,497.742919922,50.728702545,19.2,4.3223269,,17.985271,28.8,20.326948,,0.004732211,45.07677078,2.12712646,50.0,76.47038269,1.0
BGR,2010,Europe,Upper-Middle,73.66597105,64.52361963,686.911987305,30.441490173,25.6,17.053254,26.0,11.35204,45.2,25.140888,38.5,11.156319944,484.75228882,7.09477949,67.0,43.14134216,3.0
BGR,2011,Europe,Upper-Middle,74.07018001,64.84955708,665.990722656,30.673736572,25.1,17.353885,26.1,11.728985,45.2,25.686758,,11.299025224,555.86419678,7.10250568,68.0,44.46372604,2.0
BGR,2012,Europe,Upper-Middle,74.28202002,65.03633307,655.638061523,29.965284348,24.3,17.646722,26.1,12.116276,45.2,26.239391,,11.391130679,558.64794922,7.53903675,68.0,47.7468071,3.0
BGR,2013,Europe,Upper-Middle,74.79512219,65.42920506,626.391174316,30.797725677,23.9,17.934869,26.2,12.516448,45.2,26.799969,,11.194401749,553.68725586,7.14167452,69.0,41.86244583,3.0
BGR,2014,Europe,Upper-Middle,74.40807537,65.15260742,646.043762207,30.959554672,24.7,18.220341,26.3,12.935138,45.2,27.369558,,11.065719458,616.16296387,7.68306208,70.0,40.24094009,3.0
BGR,2015,Europe,Upper-Middle,74.56358707,65.30075052,645.873840332,30.105928421,24.3,18.508542,26.4,13.375739,45.2,27.950579,37.2,11.14337212,534.21466064,7.39363575,70.0,42.50993729,4.0
BGR,2016,Europe,Upper-Middle,74.77317639,65.46576108,629.614746094,30.715999603,24.4,18.798955,26.4,13.835395,45.2,28.542114,,11.400013546,579.76715088,7.45975018,70.0,43.25471497,3.0
BGR,2017,Europe,Upper-Middle,74.71989724,65.44346267,636.035095215,29.950969696,24.4,19.087683,,14.300426,45.2,29.141287,,11.620003602,647.56402588,7.49624491,70.0,42.19384384,3.0
BGR,2018,Europe,Upper-Middle,74.85071858,65.546733,629.264221191,29.86009407,24.3,19.373366,,14.784378,45.2,29.746914,,11.60283386,719.78033447,7.34086275,71.0,39.32843781,3.0
BGR,2019,Europe,Upper-Middle,75.0010583,65.66690799,619.956237793,29.42253685,24.0,19.660026,,15.3096885,45.2,30.361307,,11.49782983,733.06878662,7.11813641,72.0,37.79553986,3.0
BHR,2010,Eastern Mediterranean,Upper-Middle,73.86198294,64.31575026,855.582641602,42.832237244,19.5,30.63162,25.0,15.419607500000001,39.3,34.834362,22.4,2.433263882,866.67224121,3.92259479,75.0,26.74535942,5.0
BHR,2011,Eastern Mediterranean,Upper-Middle,74.19533253,64.54082046,834.772949219,42.733383179,18.9,31.156132,25.0,15.8601845,39.2,35.122742,,2.407764869,921.72064209,3.7181015,77.0,26.31511879,4.0
BHR,2012,Eastern Mediterranean,Upper-Middle,74.57322126,64.79778525,792.706604004,42.47196579,18.0,31.65735,24.9,16.149861,39.2,35.401333,,2.282009742,1038.1661377,3.95061135,78.0,26.80383301,4.0
BHR,2013,Eastern Mediterranean,High,75.02710867,65.10788255,727.991271973,43.251636505,16.6,32.150361,24.9,16.615755,39.1,35.703533,,2.214796075,1115.16906738,4.14491081,78.0,26.91797447,4.0
BHR,2014,Eastern Mediterranean,High,75.64496177,65.52073739,640.621032715,46.061210632,14.9,32.653922,24.9,17.2208085,39.0,36.032116,,2.081468082,1122.16040039,4.2369051,79.0,26.14287376,4.0
BHR,2015,Eastern Mediterranean,High,75.75082454,65.59805164,631.103088379,46.220333099,14.3,33.139998,24.8,17.4504405,38.9,36.349247,20.9,1.9350231,1128.24291992,4.75126362,79.0,25.89375496,5.0
BHR,2016,Eastern Mediterranean,High,75.65906707,65.54757769,647.576416016,46.974212646,14.5,33.615011,24.8,17.5204685,38.8,36.656734,,1.765514309,1095.92541504,4.62360859,78.0,27.98857307,4.0
BHR,2017,Eastern Mediterranean,High,75.71095601,65.58817817,645.792785645,47.395923615,14.5,34.059319,,17.700493,38.8,36.958015,,1.613869285,1080.08898926,4.30236721,78.0,31.99498177,4.0
BHR,2018,Eastern Mediterranean,Upper-Middle,75.93620907,65.74499164,636.127563477,47.648479462,14.4,34.484518,,18.035867,38.8,37.274002,,1.581783039,1041.8560791,3.94324946,77.0,30.00357628,4.0
BHR,2019,Eastern Mediterranean,Upper-Middle,76.02945447,65.79860929,631.456054688,46.925628662,14.5,34.90743,,18.514563,38.7,37.60387,,1.59790859,1030.26379395,3.78430986,76.0,29.97935486,4.0
BHS,2010,Americas,High,72.74533372,63.54791102,572.099365234,47.930465698,21.9,38.140875,27.5,17.8570955,43.4,37.600918,11.4,6.804669401,1444.0065918,5.25594234,80.0,27.59894562,4.0
BHS,2011,Americas,High,72.74543627,63.52990504,557.28503418,46.373321533,21.3,38.969439,27.6,18.3428015,43.6,37.574688,,6.959653719,1442.24768066,5.32398558,80.0,27.96435928,4.0
BHS,2012,Americas,High,72.84562635,63.5955061,552.442016602,45.547218323,20.8,39.772788,27.7,18.816792,43.8,37.53923,,7.123937181,1518.64953613,5.3190918,80.0,28.74622917,4.0
BHS,2013,Americas,High,73.00901267,63.71754039,541.376342773,44.588607788,20.3,40.550709,27.8,19.265297,43.9,37.49474,,7.277049454,1559.34985352,5.68411207,80.0,27.93116188,4.0
BHS,2014,Americas,High,72.64786335,63.45476121,571.127441406,43.924934387,21.0,41.314563,27.8,19.6909415,44.0,37.448372,,7.333544264,1619.36669922,5.64133978,80.0,28.32375336,4.0
BHS,2015,Americas,High,72.92357543,63.66429349,553.873596191,42.383781433,20.2,42.072505,27.9,20.097288499999998,44.1,37.403961,11.8,7.389159995,1588.57775879,5.244627,80.0,30.39061737,4.0
BHS,2016,Americas,High,72.949178,63.68865178,562.578552246,41.947090149,20.5,42.82518,28.0,20.4878505,44.2,37.361542,,7.479802768,1711.60510254,5.65515327,82.0,28.30343437,4.0
BHS,2017,Americas,High,73.21936648,63.88691326,552.885192871,42.251113892,20.4,43.573511,,20.8619415,44.3,37.32341,,7.565854657,2069.44555664,6.6036396,81.0,24.9106617,4.0
BHS,2018,Americas,High,73.38286364,64.00947656,546.342346191,41.994026184,20.3,44.313943,,21.230821,44.4,37.288288,,7.551097699,1875.74035645,5.83890343,79.0,28.65538406,4.0
BHS,2019,Americas,High,70.73776422,61.78259766,547.912414551,42.195842743,20.3,45.050207,,21.5985005,44.5,37.253418,,7.192529595,1881.40393066,5.70484161,80.0,27.58430672,4.0
BIH,2010,Europe,Upper-Middle,76.98324032,66.88544717,508.994262695,30.283626556,19.8,16.707933,25.4,13.384204,44.7,17.123512,40.7,5.816713826,406.13046265,9.01212692,59.0,30.07586288,3.0
BIH,2011,Europe,Upper-Middle,77.05795229,66.94670309,510.426574707,29.271434784,19.6,17.013128,25.4,13.958044999999998,44.6,17.373541,,5.913090931,456.96905518,9.1712122,60.0,29.46848488,2.0
BIH,2012,Europe,Upper-Middle,77.27133436,67.103335,502.801879883,28.277814865,18.9,17.32462,25.5,14.5618415,44.6,17.637804,,5.952285529,444.93655396,9.4791584,61.0,29.21257019,2.0
BIH,2013,Europe,Upper-Middle,77.21186094,67.05614929,506.389953613,28.070236206,18.9,17.644963,25.5,15.160464999999999,44.5,17.914097,,5.914427472,475.07409668,9.43616295,62.0,29.06751633,2.0
BIH,2014,Europe,Upper-Middle,77.17772515,67.0351354,508.638153076,27.692878723,18.7,17.976536,25.6,15.745108000000002,44.4,18.202652,,5.899751493,493.07333374,9.4710331,63.0,28.92234421,2.0
BIH,2015,Europe,Upper-Middle,76.9957646,66.9072933,519.024902344,27.682029724,19.0,18.324964,25.7,16.3388535,44.4,18.508417,38.5,6.078096229,430.83413696,9.24086571,63.0,28.80271149,3.0
BIH,2016,Europe,Upper-Middle,77.13183233,67.01204605,512.297424316,27.925703049,18.9,18.690492,25.8,16.946031,44.3,18.831182,,6.336726532,450.44155884,9.13943481,64.0,28.61372757,2.0
BIH,2017,Europe,Upper-Middle,77.24910311,67.10889289,510.213531494,27.618078232,18.8,19.06873,,17.582091,44.3,19.168495,,6.521263518,471.32647705,8.81797314,65.0,29.11909294,2.0
BIH,2018,Europe,Upper-Middle,77.32123917,67.16792666,506.417572021,27.474720001,18.7,19.457775,,18.2654735,44.2,19.519161,,6.491175331,529.85546875,8.76100445,62.0,29.31168938,2.0
BIH,2019,Europe,Upper-Middle,77.09808482,67.01024039,518.909240723,27.481878281,19.2,19.859956,,18.988608,44.2,19.883581,,6.268011285,546.4508667,8.92544365,63.0,29.35281181,3.0
BLR,2010,Europe,Upper-Middle,70.35076033,61.65793482,792.51776123,36.926265717,31.2,20.733768,26.3,7.390204450000001,50.3,16.349676,29.1,14.555150703,341.13800049,5.65694332,75.0,29.16505241,3.0
BLR,2011,Europe,Lower-Middle,70.57181476,61.84040702,771.323425293,37.915058136,31.0,20.858835,26.4,7.561982799999999,50.2,16.113277,,14.382686103,317.82492065,4.87452745,75.0,33.58686447,2.0
BLR,2012,Europe,Upper-Middle,72.11133932,63.08645628,712.098022461,35.244697571,27.9,20.961779,26.4,7.75339195,50.1,15.880728,,13.783241725,364.09957886,5.24538946,76.0,30.77361488,2.0
BLR,2013,Europe,Upper-Middle,72.59208184,63.5020425,697.331604004,35.06811142,27.1,21.041673,26.5,7.9597391,49.9,15.652754,,12.749760385,454.51959229,5.69563103,77.0,33.79212189,2.0
BLR,2014,Europe,Upper-Middle,73.15346125,63.97142454,671.087097168,35.948944092,26.4,21.103704,26.5,8.1890609,49.8,15.431116,,11.57989807,448.27426147,5.38792181,78.0,34.89439774,2.0
BLR,2015,Europe,Upper-Middle,73.73950531,64.47404492,652.51940918,35.496730804,25.3,21.156007,26.6,8.447698899999999,49.7,15.218597,26.9,10.655939044,360.91937256,6.06528044,78.0,36.20293045,3.0
BLR,2016,Europe,Lower-Middle,73.8924593,64.62478335,647.044555664,36.371170044,25.3,21.199833,26.6,8.734820800000001,49.6,15.015784,,10.140629447,296.94720459,5.91054153,79.0,26.71418381,2.0
BLR,2017,Europe,Lower-Middle,74.22729868,64.9263071,634.937866211,36.496456146,24.9,21.233803,,9.057381,49.5,14.822032,,10.187212139,331.94082642,5.75974846,79.0,27.05755615,2.0
BLR,2018,Europe,Upper-Middle,74.34647413,65.05890333,635.903747559,36.680740356,25.1,21.255928,,9.4184296,49.3,14.637081,,10.446484995,349.99176025,5.52699471,79.0,25.44559479,2.0
BLR,2019,Europe,Upper-Middle,74.8186819,65.43521345,613.738098145,36.772994995,24.4,21.274516,,9.8313631,49.2,14.462688,,10.816600815,400.11621094,5.86133814,80.0,25.69003105,2.0
BLZ,2010,Americas,Lower-Middle,73.60567774,64.21536294,466.682373047,54.9985466,17.6,33.734971,28.4,14.047552,35.8,36.672306,11.0,7.44361426,244.02867126,4.47716761,67.0,24.62802124,3.0
BLZ,2011,Americas,Lower-Middle,73.84911498,64.39294465,456.572784424,56.057262421,17.2,34.459719,28.5,14.480215999999999,36.1,37.065929,,7.376156779,252.81436157,4.52904415,69.0,24.03583336,3.0
BLZ,2012,Americas,Lower-Middle,74.18063851,64.64194515,440.324249268,56.053035736,16.9,35.172138,28.6,14.9055485,36.3,37.457569,,7.272871957,247.97563171,4.34283972,68.0,25.1850338,3.0
BLZ,2013,Americas,Lower-Middle,74.31081667,64.75006555,440.233154297,56.962184906,16.9,35.872641,28.7,15.3206305,36.6,37.846832,,7.258707842,263.10794067,4.42128754,69.0,25.36402893,3.0
BLZ,2014,Americas,Lower-Middle,74.2195742,64.68998689,445.307373047,56.513381958,16.9,36.571833,28.8,15.724971,36.8,38.238884,,7.261595418,298.51965332,4.87071466,70.0,22.78176498,3.0
BLZ,2015,Americas,Lower-Middle,74.30568158,64.75590999,442.504058838,57.039833069,16.9,37.278429,28.9,16.124843,37.0,38.638065,10.0,7.220128826,286.78604126,4.65988731,70.0,23.2816906,3.0
BLZ,2016,Americas,Lower-Middle,74.39638983,64.82041546,438.587127686,57.389492035,16.6,37.989432,29.1,16.507925,37.2,39.042126,,6.997378024,293.09829712,4.77207184,69.0,22.57848167,3.0
BLZ,2017,Americas,Lower-Middle,74.56128899,64.95240314,445.731628418,58.080898285,16.7,38.701493,,16.8883135,37.5,39.448395,,6.716281978,280.71743774,4.62228823,69.0,23.14125252,3.0
BLZ,2018,Americas,Lower-Middle,74.57665716,64.96468216,442.60723877,57.309280396,16.6,39.410514,,17.2932775,37.7,39.854828,,6.465556411,286.83633423,4.75529861,68.0,22.96988678,3.0
BLZ,2019,Americas,Lower-Middle,74.86586064,65.18987547,431.224151611,56.879703522,16.1,40.123248,,17.729125,38.0,40.263264,,5.883853723,298.14306641,4.81608105,68.0,22.67947578,3.0
BMU,2010,Americas,,,,,,,25.12759,,20.791923500000003,,,,,,,,,2.0
BMU,2011,Americas,,,,,,,25.760049,,21.554881,,,,,,,,,2.0
BMU,2012,Americas,,,,,,,26.382655,,22.3062725,,,,,,,,,2.0
BMU,2013,Americas,,,,,,,27.000463,,22.979112,,,,,,,,,2.0
BMU,2014,Americas,,,,,,,27.617604,,23.56758,,,,,,,,,2.0
BMU,2015,Americas,,,,,,,28.244051,,24.132643,,,,,,,,,2.0
BMU,2016,Americas,,,,,,,28.890324,,24.729891000000002,,,,,,,,,2.0
BMU,2017,Americas,,,,,,,29.550904,,25.342049,,,,,,,,,2.0
BMU,2018,Americas,,,,,,,30.21608,,25.921878999999997,,,,,,,,,2.0
BMU,2019,Americas,,,,,,,30.893028,,26.501325,,,,,,,,,2.0
BOL,2010,Americas,Lower-Middle,70.42881387,61.53712186,554.02355957,47.10931778,17.8,19.066343,25.8,12.093216,27.4,21.861605,19.1,4.417159644,100.39356232,5.20230532,50.0,33.27740097,1.0
BOL,2011,Americas,Lower-Middle,70.72011626,61.79347116,553.176025391,46.861469269,17.7,19.772305,26.0,12.4786775,27.5,21.865051,,4.279293237,119.78379059,5.17306805,51.0,32.50546646,1.0
BOL,2012,Americas,Lower-Middle,71.0361986,62.06465608,546.086914063,46.173973083,17.5,20.496564,26.1,12.8748725,27.6,21.878553,,4.212926332,135.32060242,5.2539444,56.0,34.3583374,2.0
BOL,2013,Americas,Lower-Middle,71.33805685,62.3208874,541.250549316,45.861824036,17.3,21.234961,26.2,13.285118,27.6,21.900496,,4.159136348,159.99380493,5.57465124,58.0,34.00916672,2.0
BOL,2014,Americas,Lower-Middle,71.64868401,62.58112255,539.777954102,45.881130219,17.2,21.988839,26.3,13.7073325,27.7,21.931704,,4.114964412,179.3274231,5.89613628,59.0,30.90435982,2.0
BOL,2015,Americas,Lower-Middle,71.94895895,62.83453862,538.88458252,45.935195923,17.1,22.760753,26.4,14.1483715,27.8,21.973452,16.0,4.074074579,196.25799561,6.55064964,61.0,27.32661629,2.0
BOL,2016,Americas,Lower-Middle,72.22076039,63.06133881,535.218933105,45.719379425,17.0,23.551302,26.6,14.611034,27.9,22.026154,,4.025708604,207.4511261,6.83333063,64.0,28.02112007,2.0
BOL,2017,Americas,Lower-Middle,72.44784311,63.25060364,531.780700684,45.392326355,16.9,24.359044,,15.0920875,28.0,22.08934,,3.962155508,214.58572388,6.4901948,65.0,25.07784653,2.0
BOL,2018,Americas,Lower-Middle,72.69070111,63.44896254,527.874694824,45.260692596,16.7,25.17966,,15.593182500000001,28.2,22.161133,,3.883986463,231.18806458,6.60399437,65.0,22.10827065,2.0
BOL,2019,Americas,Lower-Middle,72.91976198,63.63729884,523.633666992,45.278953552,16.6,26.018664,,16.117373,28.3,22.243679,,3.707383456,241.34619141,6.88792992,65.0,23.99159813,2.0
BRA,2010,Americas,Upper-Middle,73.92337469,63.14578565,511.340362549,47.359348297,17.4,17.634043,25.8,9.60023645,46.1,35.046566,17.4,10.404978353,906.0098877,7.94516611,77.0,29.38520432,2.0
BRA,2011,Americas,Upper-Middle,74.01518436,63.25101288,509.500030518,46.747596741,17.3,18.356983,26.0,9.9860011,46.1,35.448753,,10.417393996,1043.3548584,7.78819132,80.0,29.29958534,2.0
BRA,2012,Americas,Upper-Middle,74.28196582,63.48118734,494.495391846,46.248497009,16.8,19.121417,26.1,10.3990634,45.9,35.867138,,10.133754107,968.7277832,7.73637724,81.0,29.68202972,2.0
BRA,2013,Americas,Upper-Middle,74.42169527,63.630557,488.392456055,45.612503052,16.6,19.921568,26.2,10.837654149999999,45.8,36.297905,,9.54856198,993.79608154,7.9766016,81.0,28.17706871,3.0
BRA,2014,Americas,Upper-Middle,74.63621389,63.81908924,477.615509033,44.95230484,16.1,20.753977,26.3,11.29686335,45.6,36.739151,,9.21972132,1030.66271973,8.39644146,82.0,28.18024635,3.0
BRA,2015,Americas,Upper-Middle,74.711289,63.90502983,478.124938965,44.34305954,16.1,21.612762,26.5,11.777487,45.5,37.187439,15.2,9.367401704,796.15252686,8.90929985,83.0,24.70735931,3.0
BRA,2016,Americas,Upper-Middle,74.56188231,63.79834092,480.598358154,44.124217987,16.2,22.494312,26.6,12.2747025,45.4,37.641136,,9.384223275,810.20037842,9.16901684,83.0,24.42057228,4.0
BRA,2017,Americas,Upper-Middle,74.98912241,64.13833828,466.944488525,43.050895691,15.7,23.391308,,12.789866499999999,45.2,38.096024,,9.754019165,954.75012207,9.47125053,83.0,24.46793365,4.0
BRA,2018,Americas,Upper-Middle,75.31944699,64.39620816,455.590423584,42.600418091,15.4,24.303406,,13.328790999999999,45.1,38.551556,,9.806137744,880.28430176,9.46475029,83.0,24.82529449,4.0
BRA,2019,Americas,Upper-Middle,75.47815778,64.5250651,451.698364258,41.509170532,15.1,25.232354,,13.895309000000001,45.0,39.008446,,9.842813809,868.17248535,9.61449146,83.0,24.87984657,4.0
